	Master	IT	Mod	1	2	3	4	5	6	7	8	9	10	11	12	13	14
18015	P00338	77.473	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	1699.8885244418002	1717.1051661975016	1086.3396610644854	1376.4241933237295	1587.7974724657756	1465.7193141829944	1729.7893477161829	1724.6400291152577	1313.7256222352476	1369.3861828731992	1459.8552476447016	1576.423099224935	36600.01564355631
18016	Q9Y3F4	86.0	N-Term(TMTpro); K18(TMTproK8)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3603.7504323895505
18017	Q71U36; Q9BQE3; P68366	42.992	N-Term(TMTpro); R20(Label:13C(6)15N(4))	0.0	135.431009644935	250.87683218769996	49.294489766438915	0.0	232.5516493466912	181.29114360564336	169.8133699976171	200.57112789547523	149.21841134459032	211.177584937583	102.38378916825559	109.10654799871281	6328.63264424784
18018	P30484	86.0	N-Term(TMTpro); C4(Carbamidomethyl); R11(Label:13C(6)15N(4))	0.0	178.26339214356335	218.25029994137708	0.0	30.383971276400416	117.39758018064344	104.60863377234546	192.8826546326643	160.6340066328587	135.7010142489355	246.7011946248117	116.69244283488206	137.38136604827037	15314.732816265934
18019	P60709; P68133	6.8260000000000005	N-Term(TMTpro); K11(TMTproK8)	0.0	12958.312709707849	15436.522669273685	9919.501346000485	12013.155778078562	13779.843497960535	13890.191491805459	12713.557798031557	13068.25990595222	11810.749295820411	12975.266022592767	13411.066773962597	13892.78055194347	180349.4965581601
18020	P29692	86.0	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	315.83827529664745	412.8119720723921	58.034084890228314	112.14227286644143	309.0044595956638	316.8408893705207	396.8528895484387	330.96820195186774	115.73371957426104	262.9841949153081	327.614795817846	285.52975860868014	6834.550937210333
18021	P60709; P68133	17.219	N-Term(TMTpro); K11(TMTproK8)	0.0	8507.933663044387	9130.515147405118	4944.306087014882	5775.990881380982	8574.793600523173	8174.783220424608	7491.656036230831	7609.948258649412	5883.477324604555	6912.41924697802	8257.647331034996	8344.324997785443	140343.963786704
18022	P20700	44.52	N-Term(TMTpro); K13(TMTproK8)														
18023	P32119	86.0	N-Term(TMTpro); K10(TMTproK8)	0.0	426.71481985004425	587.9378967349296	262.8337784726542	287.8557979834452	520.0352466480854	474.34071205976966	512.04284701302	477.6091326224828	261.69435966307515	447.0699174385427	584.4877998043548	500.56099371328014	24525.19419513569
18024	P10809	23.826999999999998	N-Term(TMTpro); K9(TMTproK8)	0.0	1247.8467110332163	1696.721168379153	1122.2930606406967	1035.1245439633612	1247.0054322056776	1426.3796771607522	1674.348562913597	1428.0992877943472	1087.340055208293	1085.2649185260702	1574.6641345906414	1126.3625901934315	30807.3093930636
18026	P61313	21.558000000000003	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	5542.305633477725	5952.485442562423	3637.0654115113116	3482.7182004002843	4487.072014859375	4939.812242009384	5667.250391981389	5179.275351664671	4172.704677957488	4430.5593431916595	5225.793771394142	4657.079861912231	54603.38306757979
18027	Q09666	86.0	N-Term(TMTpro); K20(TMTproK8)	0.0	268.8022965974759	124.59526890131451	0.0	0.0	29.812837521657002	41.3743890064103	59.23665610233809	4.2588836374226275	37.48136771943041	0.0	38.52552250118947	11.71374963691676	3106.3082884539613
18028	P21333	64.157	N-Term(TMTpro); R17(Label:13C(6)15N(4))	0.0	961.7300292752126	635.0615294917346	955.1242911174767	451.6949578920817	846.0811782558031	799.9231619895044	784.4979197521246	873.3564594818332	681.8270250973354	1117.3803276470012	1085.5978988135735	967.8198826034285	2900.6362335794965
18029	P35580; P35579	28.234	N-Term(TMTpro); C4(Carbamidomethyl); K11(TMTproK8)	0.0	1272.0345210698895	1320.7667253072325	982.7906013444933	863.8691995593888	887.3400195281786	1065.1058420421998	1353.5543022187305	1286.6695628433033	932.9617798684133	1402.3909846060367	1639.3005602291244	1164.7132449211433	22779.069779964862
18030	P31327	86.0	N-Term(TMTpro); K8(TMTproK8)	0.0	527.9531139990214	546.7984571184085	263.5053078259442	362.5575449347597	485.06543797535676	524.3682697476987	426.32888280947566	363.7401340420075	330.4386856975997	470.17418060739794	680.5543857468384	441.3072142837226	28770.595636957114
18031	P09651	86.0	N-Term(TMTpro); R12(Label:13C(6)15N(4))	0.0	917.3024708730657	929.5015067437434	357.1192375457963	380.96904344673067	726.8737946688786	723.1887492619362	833.9970094026583	939.2809877264121	800.3938898501649	852.738828925806	788.912084314693	740.2061269468456	1359.879672609469
18032	P49368	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	115.39667441595702	192.1265282987497	0.0	0.0	135.5264277918925	202.10170124707633	87.07418309352238	84.94788761730524	36.553490728320185	72.92161787622513	311.35333912759893	179.43851632349788	5107.998596212806
18033	P68371	86.0	N-Term(TMTpro); R15(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	13.692401300492293	89.02733086323406	0.0	0.0	0.0	0.0	61.254055479339286	0.0	6730.092582232716
18034	P10809	10.457	N-Term(TMTpro); K12(TMTproK8)	0.0	2742.5369442037354	3252.2152163983355	1544.9936566882434	1839.0329242929456	2862.9137702170256	3116.682355985361	2933.2759453443587	3134.1407117898216	2081.1977735505807	2754.0585779958246	3182.429817571545	2348.434827390991	66301.23911975538
18035	P25705	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	205.44495101436507	256.3614246775194	103.67318205319862	52.12977298291753	92.24091911324592	136.28063654624464	204.7593334619977	192.6409903714357	0.0	76.39494102653418	305.22050438425197	138.43657112195672	7793.808982115267
18036	Q00610	86.0	N-Term(TMTpro); K15(TMTproK8)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4072.7211630148868
18037	Q9UQ80	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	157.62503251597423	488.492237832784	319.48968075343805	143.78433845715108	471.7590427792345	302.5351075031724	298.60287612165644	328.80055918376274	214.68836750312767	506.91145909908187	588.5956451065938	398.2478074698074	14288.028324369541
18038	P60709; P68133	86.0	N-Term(TMTpro); K11(TMTproK8)	0.0	402.7290807755747	438.61093940602535	301.60893160543077	124.27139143765629	402.3234340378871	398.4852541589401	329.8725112579967	346.28623843399004	251.765663737588	360.6063242584465	399.661853804969	350.59375898087404	8897.36926768989
18039	Q00839	22.845	N-Term(TMTpro); R8(Label:13C(6)15N(4))	0.0	1625.2985543323884	2131.982707378569	1196.3132117396558	1228.1598300558762	1530.7697177911768	1743.301818435532	1586.8042735327563	1800.4928618931262	1322.9298740561408	1621.9483863244814	1727.2609792807116	1627.3501830432133	23507.105693736503
18040	P67936; Q3SX28; P09493; P07951; P06753	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	103.20239194826684	153.17303578246594	59.434920382444886	10.531354313312761	70.39415727668018	115.26314844564968	66.10434252228447	153.089608169415	126.05563497829587	91.40927946117205	137.57687666789855	172.91407734072948	3082.2474393296825
18041	P62987; P62979	76.292	N-Term(TMTpro); K16(TMTproK8)	0.0	1732.398840894607	2535.4370131718542	1169.2043554651466	1475.1014141766145	2156.1482533438425	2105.459865984735	2088.1354289667106	2128.0756852671707	1524.8700080862423	1728.9235862638088	2095.7541695465916	2317.2931469672912	24468.168836756806
18042	P48643	69.941	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	1009.0196368056779	1047.3712858935075	688.5637924503146	677.7915200668456	1008.4841060852293	1100.1865143651823	825.6959812741777	880.5118758069023	767.9822517059081	1065.0362100745317	1032.372348703089	932.3237112704285	7881.513490541711
18043	P04406	86.0	N-Term(TMTpro); K10(TMTproK8)	0.0	1264.8180879992826	1448.2807345760164	811.1515587182494	828.9876163560464	1307.4922620330076	1196.6594304217028	1260.4968145852479	1171.1712971928243	1118.0968026218336	1172.424150144132	1420.9457243225759	1202.940204745393	10686.944694677968
18044	P60709; P68133	19.357	N-Term(TMTpro); K11(TMTproK8)	0.0	3788.802878397079	3834.5198141452424	2566.7304069341867	2041.9916197652337	3839.092220986157	4013.078158769649	3497.3429356902475	3224.206221736995	2601.0949721735774	3113.4238448462997	3435.241396656604	3470.591573143762	64820.706684491975
18045	P04406	13.887	N-Term(TMTpro); K8(TMTproK8)	0.0	11391.291653426299	11037.956790060376	6658.8822057270345	8374.410900217756	9793.01422646345	8898.942769663654	10350.174758034482	9920.651959888844	8690.218188271492	8588.838042749016	8957.185646224882	10123.297641979276	82333.33682330743
18046	P10809	86.0	N-Term(TMTpro); K12(TMTproK8)	0.0	644.2075149643413	728.2609511995304	371.0099884306156	372.54292691530105	706.4064649616539	784.9979128243972	815.4958356314728	750.4584629111855	472.99998684807207	665.99095032572	981.8163674172147	778.4194471775327	17127.6580542038
18047	P80723	67.434	N-Term(TMTpro); K1(TMTproK8); K14(TMTproK8)	0.0	757.8659301310428	1436.3588902878819	979.5317436903317	1222.0364295185236	1199.1442709632151	1364.0944842948068	1381.5263610454515	1293.4856621576228	640.9055366677383	1086.7739082683324	909.975169647897	1305.0516603280055	62355.877856231724
18048	P07900	36.735	N-Term(TMTpro); R15(Label:13C(6)15N(4))	0.0	1280.6180688467807	1327.5981088788085	1472.3119675681592	1090.2238065832353	1348.451750843109	1128.286798380415	1482.045413153302	1106.83315837076	1065.0394410725935	1241.4691482905441	1785.8374074770754	1314.2071376933245	6624.087410062473
18049	P12814; O43707	86.0	N-Term(TMTpro); C1(Carbamidomethyl); K13(TMTproK8)	0.0	393.0495710907428	431.9843337661646	210.42590363617091	167.21323539037417	352.2058404016061	413.5247732245293	388.6787886825823	353.5716719083182	291.02571925330153	399.58948735951685	397.1859451163193	277.917522737657	8497.015249572323
18050	Q13162	86.0	N-Term(TMTpro); C5(Carbamidomethyl); K10(TMTproK8); K23(TMTproK8)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2711.934134302667
18051	P23246	53.615	N-Term(TMTpro); K11(TMTproK8)	0.0	963.1201926407712	837.634917600991	451.01297171639817	406.4449515541694	709.2258066896138	728.4037711635353	851.0500213206476	794.9689920284825	589.195560787286	744.0845704672972	881.0460831341197	825.0798795832034	20485.202317503878
18052	P11388	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	888.0600047753285	942.2836795249555	781.9511703776742	685.6794154745512	909.7577047452826	904.6025421481493	928.7864654565296	865.1179511427013	1038.8653165194878	994.4611545287105	1128.5873826515526	942.9758893067326	1001.3490864562161
18053	P06576	86.0	N-Term(TMTpro); R21(Label:13C(6)15N(4))	0.0	0.0	10.563117914729673	0.0	32.96796327072684	0.0	0.0	25.62072340785312	0.0	50.518357347870165	0.0	56.44118585722026	13.192897214814252	3054.8292482606444
18054	Q09666	16.292	N-Term(TMTpro); K11(TMTproK8)	0.0	1310.997494930636	1890.1221274938866	751.8469545292969	714.5577022415846	1453.7244530604112	1221.0970761912054	1298.181548265407	1103.7526628178775	903.6030585190606	1153.9095280148922	1874.243301849589	1357.865277758865	43139.05089075134
18055	P07900; P08238	62.133	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	2289.9200081737818	2334.511049687908	1400.0928119051466	1602.1294943975315	2171.815613788719	2208.570487447376	1829.9346168183035	2029.4367438136157	1800.913525307664	1867.626666924951	2452.388606991134	2297.6107206961615	27763.772500394207
18056	Q04695	62.878	N-Term(TMTpro); K13(TMTproK8)	0.0	296.166393321977	377.5202359408363	0.0	0.0	223.74684855948	253.98914563655262	185.78887114842655	219.86243223591282	0.0	263.96446567967996	308.4290354501113	378.3750979944748	19985.182850975754
18057	Q9Y266	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	781.7546297795041	808.9815711846431	614.4738833785975	591.2830756432857	868.1849257794984	796.4894409449025	782.2076898619605	732.4749127087987	678.2960579525447	743.8662365089035	969.8127280084686	687.3173505213638	9731.721847796705
18058	P61978	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	78.0063537055961	65.4044333083508	0.0	0.0	11.127517015933904	0.0	0.0	68.95765743224115	0.0	46.39235000611495	0.0	27.997664377904698	2780.8615470156365
18059	P25705	86.0	N-Term(TMTpro); R15(Label:13C(6)15N(4))	0.0	160.5910089307846	92.26090158541126	51.24928311483927	22.80386165662503	92.70411087409127	53.91450411295216	56.09109095749113	82.7657621669224	12.577916573035054	105.18134757041037	253.81544877278714	96.06349437514416	7873.757510090642
18060	P55060	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	657.1976417964715	825.9764893374659	459.35648369314475	579.3870152510572	793.432009279838	796.4096398231309	638.6786362741714	759.2030616040315	588.8817519107672	536.3332212269327	790.6588981945933	741.1427275574406	7816.984558651489
18061	Q04695	86.0	N-Term(TMTpro); C1(Carbamidomethyl); K11(TMTproK8)	0.0	571.7107408696454	562.5083470779333	431.1052545598634	315.87392447819605	519.9142485308679	500.86610763999283	469.63749711350545	531.1999511816209	421.59910318338655	433.172130072405	482.6639876809853	428.6639229898542	12791.840193482705
18062	P62906	29.621	N-Term(TMTpro); C4(Carbamidomethyl); C12(Carbamidomethyl); K16(TMTproK8)	0.0	2155.417512694383	2339.108003203256	1180.5978424468703	1084.3649535844474	2060.2321974464567	2312.37743981526	2121.9625603271115	2033.046322589206	1721.5192944697571	1824.4066961308492	2270.8073081333223	2080.5375021785185	35632.62255977541
18063	P23919	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	569.4866585207033	463.3841045245283	609.6688079407816	625.2602692475389	592.7409146989387	580.0851822085947	643.1725623221098	657.0427204082469	570.0716904535761	826.9255894860137	806.8357465443432	558.0348796732928	3936.847073919419
18064	P62269	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	902.5770275478565	946.3492349045528	488.21614751601857	657.8659035025187	870.2450428278282	846.7369841761067	950.3052574034696	708.6695944550372	544.8958749759236	1021.6017715990693	915.5290593065611	796.200511104744	21936.880142367932
18065	P67936; Q3SX28; P09493; P07951; P06753	12.173	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	5148.388491925028	5243.8773379896875	2823.0457959323503	3560.0309131638332	4393.460400632665	4606.650607369944	4550.6669774314005	4213.341285880545	2613.5180610944844	3562.067958765834	4373.041620334547	4442.14340871934	67313.67449575609
18066	P17844	86.0	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	688.1926123862776	698.9123316359759	206.4997630891511	186.0819316637154	560.9261065721249	569.0357192315811	547.0286992829509	594.8239510364518	277.15946286421115	285.7101378931378	546.7282672615407	498.4028111714016	7308.949270227922
18067	P49721	86.0	N-Term(TMTpro); R15(Label:13C(6)15N(4))	0.0	296.4668135884122	189.36025747243679	112.13008257447888	79.09872418932429	227.27791651394483	303.3323215705263	222.32345005123352	250.73298873724588	191.35092653101447	273.84031344020303	332.04658169946805	257.5139745477108	3213.637238876451
18068	P62851	20.32	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	308.933615895206	588.379342311342	0.0	0.0	218.73546041047848	235.902221748001	530.7057508370208	806.6610640224344	0.0	27.65237323441488	449.70868200620225	331.6386223177128	27107.216842992784
18069	P27824	21.796	N-Term(TMTpro); R16(Label:13C(6)15N(4))	0.0	77.24442845166959	71.83904891252087	87.44964064971327	353.0108081483613	102.47110320954789	0.0	360.3063602522725	6.809074653550397	0.0	325.0442037085759	515.1042418553802	0.0	9204.051532952819
18070	P20290	86.0	N-Term(TMTpro); K19(TMTproK8)	0.0	355.67009287029225	418.1366097176898	188.56455154595506	208.59643307419753	312.70752543691515	294.5637405012725	319.20190466003123	339.44955745080836	222.06593244054568	322.92919307951	370.78246629552666	306.61940071625065	3717.985062633513
18071	P50454	56.065	N-Term(TMTpro); K13(TMTproK8)	0.0	54.64658462875809	64.01506317949747	0.0	0.0	153.18029751512404	76.65750864435518	0.0	36.7863915842338	7.34783948951781	1.3939641589074654	177.56980372547628	0.0	10457.039554387857
18072	P04075	78.954	N-Term(TMTpro); K8(TMTproK8)	0.0	1695.5576391197717	1617.6433424890863	984.8118730756707	1337.7414586981952	1559.3458889779001	1620.8150004786228	1540.9714995991997	1518.5028982069587	1285.9382308865245	1477.0276779073226	1650.0276728991673	1835.2279633679616	26707.36405201891
18073	P08865	51.236999999999995	N-Term(TMTpro); R17(Label:13C(6)15N(4))	0.0	14.764072662389935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3649.0269930064405
18075	P05787	61.675	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	0.0	0.0	12.23550965391587	0.0	8.311903378139505	0.0	0.0	0.0	0.0	0.0	276.767825104582	62.41361803397035	14203.601926404888
18076	P39019	21.848000000000003	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	2116.7385947169887	2804.3750891514646	1744.6354828465276	1284.3950591333808	2769.1521649792367	2484.3901622242975	2195.6632320245017	2642.5210272096174	1910.443154914076	2541.551045934363	3249.3407309786753	2759.448707405615	35018.23297519396
18077	O75083	86.0	N-Term(TMTpro); K8(TMTproK8)	0.0	109.02513342584348	33.227352547910186	0.0	0.0	0.0	0.0	60.35508857925515	12.505517307721675	0.0	0.0	175.4700879706936	12.764250869064881	22286.761400858784
18078	P60866	66.747	N-Term(TMTpro); C3(Carbamidomethyl); K8(TMTproK8)	0.0	3017.048470609007	3078.7736194513977	1529.5994865455666	1678.3506007021226	2924.3917948816547	2688.5114193669997	2944.3640645494083	3036.1554386907624	2435.336087352316	2388.609833165469	3060.247522089067	2957.2071470770097	142.8441621602638
18079	P07900	62.346000000000004	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	291.57891580036426	541.2860064176721	275.63048872112813	159.34611023360344	528.489951376428	481.5862879561764	538.2696702109797	203.76630388431568	290.91578649339635	572.7518436600494	754.9288359923207	452.4928446249992	17708.611238234076
18080	P02545	16.279	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	4378.250227815741	4785.694566717025	2970.593544068972	3443.1786658941755	4392.859179807138	4743.090999066215	4248.956782268227	4226.035254716881	3484.813251925979	4015.2632848624407	4799.167005324282	4051.3893264584685	92714.65238394246
18081	P31040	86.0	N-Term(TMTpro); C14(Carbamidomethyl); K17(TMTproK8)	0.0	443.822250683824	498.39533196524417	330.58691553966105	344.6038294295379	440.38342476827665	442.00586144874205	414.6542934742597	334.1146958047809	434.89203882420156	426.46444549480157	432.1661718746295	494.5299187891146	2880.291674806196
18082	P05783	38.882	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.99047205665102	0.0	37106.25383560762
18084	P23396	64.632	N-Term(TMTpro); K8(TMTproK8)	0.0	229.88911562075828	129.97358037391268	0.0	0.0	47.99169189379472	92.52824016735121	320.25125990693596	0.0	0.0	0.0	218.65345000586603	200.50125825677424	23891.630413651088
18085	P35580; P35579	32.492	N-Term(TMTpro); R11(Label:13C(6)15N(4))	0.0	488.97065577631724	498.02181725060404	155.65580609993617	429.8134940208538	326.43117544938855	363.6071123034178	506.80662822939917	465.8724395079696	301.825591430558	268.5648941900256	478.4461834781182	515.0852428349335	14300.361579688442
18086	Q09666	86.0	N-Term(TMTpro); K18(TMTproK8)	0.0	24.434845498582604	96.01143061863172	0.0	37.16666188067268	0.0	43.006022707803595	4.226316063553099	0.0	0.0	46.37574443810786	103.70135328079925	104.41912869878524	2987.0618516001286
18087	P14625; P08238	38.957	N-Term(TMTpro); K12(TMTproK8)	0.0	436.1545910827756	468.1802850183651	321.7522257096623	405.57920647778496	747.5625943774082	733.4710233855792	941.6302709352283	728.3677083124915	428.29059390401494	625.2479073414254	911.7168505709731	795.6198430283296	14161.733728326775
18088	P60709; P68133	11.686	N-Term(TMTpro); K11(TMTproK8)	0.0	6479.0134815507645	8499.417965106502	4949.010172715136	3451.985568766601	6576.909341442332	7149.201177637933	6397.876487486384	6378.4977647750875	5537.780787353084	6018.4444442328595	7333.635104660326	5914.39775779171	124909.97929317334
18089	P27824	86.0	N-Term(TMTpro); R16(Label:13C(6)15N(4))	0.0	232.68099795708963	304.64503340504893	171.73854851593956	158.15003097325587	192.42737040437612	193.41810892591707	206.1169266955451	221.260610156113	185.1213045175981	212.82796954831917	271.2475479958987	262.9189630428947	7148.032287778603
18091	P63244	86.0	N-Term(TMTpro); C8(Carbamidomethyl); K9(TMTproK8)	0.0	476.2893669911248	468.7539927391349	158.90612032012757	210.24963849860706	409.9567135707591	397.7079576698454	479.3649082105071	520.1639314991651	267.8958301775492	337.403344726353	473.6511671973883	464.1954599175972	5229.804814659241
18092	Q14103	86.0	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	940.8774522002736	1041.56623175363	544.1666839542526	637.195723284045	952.665627889029	835.7071056065395	945.8449821922785	954.1571800590576	686.2792597050219	874.3238786167686	803.3132963765468	813.7751931819295	676.4943007420301
18093	P63244	70.067	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	369.62708613055656	654.3080837189505	0.0	0.0	359.96500602612355	231.96056082501127	275.2328330009468	400.293556540448	59.504704123655756	214.00975029267715	352.26442509149615	308.74811927469636	12176.44912467152
18094	P62136; P62140	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	1185.09309496903	1429.8386373589215	1117.405492966379	1190.7115165783516	1262.1159626159615	1217.1131230435744	1164.604112230294	1189.505806963623	1205.6051385669457	1187.9466869569574	1359.2004597555547	1337.0019318838836	4965.094309202137
18095	P21333	86.0	N-Term(TMTpro); R23(Label:13C(6)15N(4))	0.0	244.01330557417577	265.91772641799696	263.2536452451611	266.8551420732515	279.4890393052867	227.65588373527953	212.8943477046097	357.36656030299116	223.99014285452324	216.7819069729901	315.50385022954083	226.06583170279703	6057.881439290644
18096	P08865	86.0	N-Term(TMTpro); R17(Label:13C(6)15N(4))	0.0	47.600406776210775	100.35315177766165	0.0	0.0	0.0	0.0	95.54101498257182	83.41361863900374	0.0	36.48024309873449	68.61007173355915	72.50727450670956	5571.986229444574
18097	P07900; P08238	41.856	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	1439.7409157781426	1650.652932577424	1026.4950979051246	891.2469656387973	1224.7057606263945	1323.2893741076168	1471.6282418630408	1444.9732314064029	966.332093030137	1260.0497915915105	1894.8762556995393	1434.0744802991323	26368.668717039604
20558	P21333	84.93	N-Term(TMTpro); R14(Label:13C(6)15N(4))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.24935320004806	0.0	14176.224246690774
20559	P04406	12.219000000000001	N-Term(TMTpro); K8(TMTproK8)	0.0	10167.133368339366	10668.512679000203	6731.870665700715	5834.349804311923	9729.321201213143	9748.563964064802	9386.680859449607	10556.087299907254	9431.323836887635	10114.654513612939	10818.610368704676	10655.516738120314	7051.251356665389
20560	P62942	86.0	N-Term(Prot)(Met-loss); N-Term(TMTpro); R14(Label:13C(6)15N(4))														
20561	P27797	13.437000000000001	N-Term(TMTpro); K7(TMTproK8)	0.0	4245.037186234478	4681.540548452091	3739.1960504385747	3894.526482828926	4219.891536586792	4110.132179564793	3970.1584368897115	3617.0464981545406	3832.0129075089103	4584.719327017363	4642.7907102780555	3995.7860757026315	103849.80444079808
20562	P16402; P10412; P16403; Q02539	22.414	N-Term(TMTpro); K11(TMTproK8)	0.0	292.16948563016354	187.96239606763652	404.1257300511072	372.788365552203	377.29150149777365	349.23453096947674	196.47352328740794	574.280047430125	156.08098846894222	249.87471822622206	796.2213730949995	144.27488058974927	22543.992026218802
20563	P21333	32.823	N-Term(TMTpro); R13(Label:13C(6)15N(4))	0.0	0.3499731450970103	25.18981139373568	71.16516881881012	95.15748758395193	0.0	169.07764837060654	373.32239297833553	0.0	0.0	13.170355555991819	400.5284529115336	176.71954527598632	10882.888462154142
20564	P33993	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	5.876429625169294	134.38216725108384	35.67269853966343	38.22444617551071	0.0	64.43352223485692	41.74954187206367	110.87743445121112	59.34776475086028	209.898992116067	101.14898286129267	51.30420407654128	4858.7279804926775
20565	P62258	86.0	N-Term(TMTpro); K9(TMTproK8)	0.0	206.13817821543023	371.107672175801	88.03247758128737	103.81960015229072	350.6673057877791	403.98910433341996	228.8734263498676	304.005647298026	225.23929886388476	312.9565966138921	498.5669846017871	330.2436316248826	20165.894644199514
20566	P09382	15.309000000000001	N-Term(TMTpro); K8(TMTproK8)	0.0	2590.9756503472317	3448.9902338141237	756.4326497744705	859.1966355048216	2363.0908655549492	2192.614588143727	2225.2143735623094	2603.40135650323	744.7405514329039	1981.14936404107	3642.2045637020874	2810.798012585239	112398.99320861317
20567	P21333	18.213	N-Term(TMTpro); R8(Label:13C(6)15N(4))	0.0	4720.643342452584	4487.189928927357	3482.032217434075	3166.1637796994396	4344.384169633158	4529.908600344936	4313.170104362476	3830.237932814231	3797.020855729778	4040.420050417522	4250.628204721426	4040.1391067831505	40390.975812365774
20568	P67809	86.0	N-Term(TMTpro); K8(TMTproK8)	0.0	2275.6389306835617	1126.1015500648398	1480.3219817654197	893.0896203829616	1919.0194403086489	2106.5401855951854	2011.387579304008	2029.196010500463	1954.1233542504483	2112.7214719285016	2297.483569046953	1954.2512880600657	413.48689985871005
20569	O75874; P48735	86.0	N-Term(TMTpro); R9(Label:13C(6)15N(4))	0.0	500.0524081174826	591.8535113639248	333.2338550962688	263.5760043899422	457.34217003967547	458.9139903532846	402.4819315509794	461.4001834297044	215.22789045584022	478.57215001195163	402.445409853721	460.11465709635104	22206.55551276029
20570	P62244	67.607	N-Term(TMTpro); K7(TMTproK8)	0.0	5302.654318069368	5565.352392061338	2544.5162487041675	2847.5330947354673	4683.072340026708	4851.230286791078	5292.963233386	5094.405273704109	4122.644174011667	4114.764066190847	4606.693628468149	4539.211839766418	780.0705168087172
20571	P07237	7.749	N-Term(TMTpro); K9(TMTproK8)	0.0	513.1649405525441	3943.528859997323	982.238477912817	1314.1258023570026	1669.5772702077847	1602.9577689253256	2278.281658553982	596.5872579010229	1287.4874413160614	1541.3675808886874	1864.2394391344096	3442.685960818817	65940.87260278994
20572	P13639	86.0	N-Term(Prot)(Met-loss); N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	390.4993602345927	134.14888720051363	88.42156007441554	178.99982566077807	51.97160777275076	82.0394796775351	238.5979776129327	124.87060448384136	71.25262921903902	345.82116158437145	130.07161169332613	230.9281551559393	3017.8863654638017
20573	P38159	86.0	N-Term(TMTpro); R10(Label:13C(6)15N(4))	0.0	554.3076117905507	602.7206032590855	459.90282546284544	506.1367514934904	587.9679439270305	580.563191788862	521.3071653055445	503.6364723791234	499.38134967506124	544.8055949293976	522.4965767746355	511.87068526746106	4536.064971380356
20574	P61224; P62834	24.445999999999998	N-Term(TMTpro); R8(Label:13C(6)15N(4))	0.0	3247.483990137969	3701.462159032334	2784.8763240907156	2687.3952279791374	3528.664938567331	3226.16692343497	3332.42970482885	3619.7768889051486	3183.82552851316	3029.943630785877	3504.0286346560124	3560.5218738143094	14547.699843429991
20576	P62805	5.816	N-Term(TMTpro); R8(Label:13C(6)15N(4))	0.0	3003.471632672067	3174.615435924233	2126.3118896005567	2792.1738209283526	2618.052744758315	3603.0173448919263	2925.0549966544345	3047.8828033191726	1148.7524058908207	3053.123357484769	4252.850991077707	3417.899088099742	253011.84544626516
20577	P21333	17.485	N-Term(TMTpro); K9(TMTproK8)	0.0	6771.9773623828605	6838.116467173792	4498.863580717235	5199.902998598276	5621.848354178513	6930.9098053283915	5752.590599176792	6611.595712482871	6041.329803247578	6474.7216648974245	6503.496235535736	6425.379515697342	2492.985500750914
